recommendationid,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,steam_purchase,received_for_free,review_cleaned,review_normalized
205720643,76561197990314140,953,41,1970,184,en,"[h1]Everything has been said. Go play it![/h1] [b]It respects and improves the original at the same time, quite an achievement.[/b]  🔶Technically, UE5 can be pain: traversal stutters with unholy random FPS drops are still present. 🔶You can force NV Ray Reconstruction and get good FPS/Quality using DLSS4 Performance K profile. 🔶The HDR implementation isn't great, you want to use mod: ""[url=https://www.nexusmods.com/silenthill2/mods/145]Black Floor Fix[/url]"". 🔶There are also other good to have mods like: - ""[url=https://www.nexusmods.com/silenthill2/mods/118]No Character Fake Point Lights[/url]"" - ""[url=https://www.nexusmods.com/silenthill2/mods/48]Classic Health Indicator[/url]"" - ""[url=https://www.nexusmods.com/silenthill2/mods/52]Clean Flashlight[/url]"" - ""[url=https://www.nexusmods.com/silenthill2/mods/100]Original Jacket for James[/url]""   This still stands: [h3]Faaaak, the Prison level nearly broke me...[/h3]",1759436759,1761242987,True,0,0,0.5,False,False,heverything said go play ith bit respect improves original time quite achievementb technically ue pain traversal stutter unholy random fps drop still present force nv ray reconstruction get good fpsquality using dlss performance k profile hdr implementation isnt great want use mod url floor fixurl also good mod like url character fake point lightsurl url health indicatorurl url flashlighturl url jacket jamesurl still stand hfaaaak prison level nearly broke meh,heverything said go play ith bit respect improves original time quite achievementb technically ue pain traversal stutter unholy random fps drop still present force nv ray reconstruction get good fpsquality using dlss performance k profile hdr implementation isnt great want use mod url floor fixurl also good mod like url character fake point lightsurl url health indicatorurl url flashlighturl url jacket jamesurl still stand hfaaaak prison level nearly broke meh
207826143,76561198838624455,90,27,1041,0,en,"Best horror game by far, RE is a bad joke against this masterpiece.",1761688713,1761688713,True,1,0,0.5060790181159973,True,False,best horror game far bad joke masterpiece,best horror game far bad joke masterpiece
207100335,76561198083501845,0,25,1194,405,en,"That was the best experience I've had with a game, 10/10.",1760887195,1760887195,True,2,0,0.5501729846000671,True,False,best experience ive game,best experience i have game
205788533,76561199092383402,0,1,1669,0,en,L game couldn't get Maria to wear the nurse outfit in Heaven's Night.,1759512385,1759512385,True,0,0,0.5,False,False,l game couldnt get maria wear nurse outfit heaven night,l game couldnt get maria wear nurse outfit heaven night
207863658,76561198404363987,320,28,783,0,en,Original is better in every way aside from resolution... 23 years ago btw,1761735915,1761735915,False,2,0,0.4386555254459381,False,False,original better every way aside resolution year ago btw,original better every way aside resolution year ago btw
205739801,76561198117822066,0,3,1921,0,en,"In my restless dreams,  I still see that dead hot nurse,   Silent hill..",1759459927,1759459927,True,0,0,0.5,True,False,restless dream still see dead hot nurse silent hill,restless dream still see dead hot nurse silent hill
205648926,76561199095309365,87,16,1371,0,en,"In my restless dreams, I see that town.  Silent Hill.  You promised you’d take me there again someday. But you never did.   Well I’m alone there now…   In our “special place”… Waiting for you…   Waiting for you to come to see me.   But you never do…   And so I wait, wrapped in my coccoon of pain and loneliness.   I know I’ve done a terrible thing to you, something you’ll never forgive me for.    I wish I could change that but I can’t.   I feel so pathetic and ugly laying here, waiting for you…   Every day I stair up at the cracks in the ceiling and all I can think about is how unfair it all is.   The doctor came today, he told me I could go home for a short stay.   It’s not that I am getting better, its just that this maybe my last chance, I think you know what I mean.   Even so I am glad to be coming home I’ve missed you terribly   But… I’m afraid James, I’m afraid you don’t really want me to come home.   When ever you come see me I can tell how hard it is on you. I don’t know if you hate me or pity me or maybe i disgust you.  I’m sorry about that.   When I first learned I was going to die, I just didn’t want to accept it.   I was so angry all the time and I struck out at everyone I loved most, especially you James.   That’s why I understand if you do hate me.   But I want you to know this James. I’ll always love you.   Even though our life together had to end like this. I still wouldn’t trade it for the world. We had some wonderful years together.   Well, this letter has gone on too long, so I’ll say goodbye.   I told the nurse to give this to you after I’m gone. That means that as you read this I’m already dead.   I can’t tell you to remember me but I can’t bear for you to forget me these last few years since I became ill.   I am so sorry for what I did to you, did to us. You’ve given me so much and I haven’t been able to return a single thing.   Thats why I want you to live, for yourself now. Do what’s best for you James.  James…  You made me happy.",1759355228,1759355228,True,2,0,0.5,True,False,restless dream see town silent hill promised youd take someday never well im alone special place waiting waiting come see never wait wrapped coccoon pain loneliness know ive done terrible thing something youll never forgive wish could change cant feel pathetic ugly laying waiting every day stair crack ceiling think unfair doctor came today told could go home short stay getting better maybe last chance think know mean even glad coming home ive missed terribly im afraid james im afraid dont really want come home ever come see tell hard dont know hate pity maybe disgust im sorry first learned going die didnt want accept angry time struck everyone loved especially james thats understand hate want know james ill always love even though life together end like still wouldnt trade world wonderful year together well letter gone long ill say goodbye told nurse give im gone mean read im already dead cant tell remember cant bear forget last year since became ill sorry u youve given much havent able return single thing thats want live whats best james james made happy,restless dream see town silent hill promised youd take someday never well i am alone special place waiting waiting come see never wait wrapped coccoon pain loneliness know i have done terrible thing something youll never forgive wish could change cannot feel pathetic ugly laying waiting every day stair crack ceiling think unfair doctor came today told could go home short stay getting better maybe last chance think know mean even glad coming home i have missed terribly i am afraid james i am afraid do not really want come home ever come see tell hard do not know hate pity maybe disgust i am sorry first learned going die didnt want accept angry time struck everyone loved especially james thats understand hate want know james ill always love even though life together end like still wouldnt trade world wonderful year together well letter gone long ill say goodbye told nurse give i am gone mean read i am already dead cannot tell remember cannot bear forget last year since became ill sorry you youve given much havent able return single thing thats want live whats best james james made happy
207041254,76561198125956845,117,12,1345,230,en,Never played the original but holy... Best Story Game I've Ever Played,1760822690,1760822690,True,2,0,0.5238095521926879,True,False,never played original holy best story game ive ever played,never played original holy best story game i have ever played
206518001,76561198322197676,0,8,1378,0,en,Really great!!! loved the story and atmosphere.,1760250250,1760250250,True,1,0,0.5238095521926879,False,False,really great loved story atmosphere,really great loved story atmosphere
207877755,76561198090280394,425,38,1079,252,en,"In my restless dreams, I see this game... Silent Hill 2 . 5/5 I'm too devastated to write a review.",1761749349,1761749349,True,0,0,0.5,False,False,restless dream see game silent hill im devastated write review,restless dream see game silent hill i am devastated write review
207586626,76561199123897701,0,7,1482,0,en,This game is a masterpiece! I wish I could play it again for the first time!,1761429371,1761429371,True,0,0,0.5,True,False,game masterpiece wish could play first time,game masterpiece wish could play first time
206810654,76561199211357319,0,5,1725,0,en,"You won't get this game out of your head for a while, even after you finish it. 10/10",1760561571,1760561571,True,0,0,0.5,True,False,wont get game head even finish,will not get game head even finish
206276317,76561199093736580,23,17,412,0,en,combat is a little slugish .. but i like how scary the game is,1760031679,1760031679,True,0,0,0.5,True,False,combat little slugish like scary game,combat little slugish like scary game
205924904,76561199865293301,0,4,1125,21,en,"Worth the 70 bucks, Everything about it is just great",1759647594,1759647594,True,0,0,0.5,True,False,worth buck everything great,worth buck everything great
206195725,76561198280857157,1116,16,864,244,en,Tonight's the night.. in my restless dreams... I see her bald head... I just can't prove it yet.,1759935556,1759935556,True,1,1,0.5238095521926879,False,False,tonight night restless dream see bald head cant prove yet,tonight night restless dream see bald head cannot prove yet
207847670,76561199148477143,33,1,920,612,en,"tbh a sad story but unforgettable, and it almost made me cry, sad thing a man could live, be strong James, #TWISTTHEGAME, #QUARTZ,#YOUBI, #ALMONKEYMAT, #chaos, TTV (justtchaos)",1761712420,1761712420,True,1,1,0.5060790181159973,True,True,tbh sad story unforgettable almost made cry sad thing man could live strong james twistthegame quartzyoubi almonkeymat chaos ttv justtchaos,tbh sad story unforgettable almost made cry sad thing man could live strong james twistthegame quartzyoubi almonkeymat chaos ttv justtchaos
207282257,76561199626539233,16,1,734,678,en,Gave me resident evil vibes in the gameplay sense and i love it.,1761099597,1761099597,True,0,0,0.5,True,False,gave resident evil vibe gameplay sense love,gave resident evil vibe gameplay sense love
206811301,76561197971148488,0,1,1907,38,en,Unbelievably good Remake and hands down best game in this genre I've ever played.,1760562250,1760562250,True,0,0,0.5,True,False,unbelievably good remake hand best game genre ive ever played,unbelievably good remake hand best game genre i have ever played
206748973,76561199132104288,67,39,1031,0,en,The first time I've truly felt scared since the Outlast Trials.,1760485576,1760485576,True,0,0,0.5,True,False,first time ive truly felt scared since outlast trial,first time i have truly felt scared since outlast trial
206263833,76561198170124542,128,31,3039,0,en,literally one of the best remakes to ever exist,1760021219,1760021219,True,0,0,0.5,False,False,literally one best remake ever exist,literally one best remake ever exist
207079620,76561198002343028,639,145,991,991,en,Awful performance and constant crashes. Game stopped crashing as much after turning off steam in-game overlay. Still awful performance though. The rest of the game is pretty good if you can live with those two glaring issues. ,1760869162,1761181896,False,2,1,0.5,False,False,awful performance constant crash game stopped crashing much turning steam ingame overlay still awful performance though rest game pretty good live two glaring issue,awful performance constant crash game stopped crashing much turning steam ingame overlay still awful performance though rest game pretty good live two glaring issue
207033030,76561198023545778,344,5,2954,116,en,One of the greatest thrillers of all time. When you pay attention to the details this game grades as you play through it’s easily a masterpiece.,1760815437,1761111803,True,1,0,0.5,True,False,one greatest thriller time pay attention detail game grade play easily masterpiece,one greatest thriller time pay attention detail game grade play easily masterpiece
207027514,76561197983155062,0,42,1842,151,en,"The time-tested personal horror story of guilt and punishment, a journey into the depths of self, wrapped into a modern, beautifully rendered vision preserving he additional gameplay and improving on the original boss fights, sometimes with terrifying ingenuity. Absolute recommend for horror fans, especially if you haven't enjoyed the original.",1760810789,1760810789,True,1,0,0.5,True,False,timetested personal horror story guilt punishment journey depth self wrapped modern beautifully rendered vision preserving additional gameplay improving original bos fight sometimes terrifying ingenuity absolute recommend horror fan especially havent enjoyed original,timetested personal horror story guilt punishment journey depth self wrapped modern beautifully rendered vision preserving additional gameplay improving original bos fight sometimes terrifying ingenuity absolute recommend horror fan especially havent enjoyed original
207019419,76561198048127786,0,13,1030,229,en,this game is too damn scary. Graphics are incredible. I can't believe they made legs scary,1760804515,1760804515,True,1,1,0.5,False,False,game damn scary graphic incredible cant believe made leg scary,game damn scary graphic incredible cannot believe made leg scary
206495227,76561197998776409,7571,313,1027,0,en,"Silent Hill 2 has always been my favorite in the series, and this remake is exactly what I was looking for. Modernizing where it needs it and leaving in the sense of nostalgia when it makes sense, everything about the remake hits right for me. It's a great way to get into the series for new comers too. Very impressed that Konami (even though they didn't develop it) is keeping the dream alive.  ",1760226329,1760226329,True,1,0,0.5,False,False,silent hill always favorite series remake exactly looking modernizing need leaving sense nostalgia make sense everything remake hit right great way get series new comer impressed konami even though didnt develop keeping dream alive,silent hill always favorite series remake exactly looking modernizing need leaving sense nostalgia make sense everything remake hit right great way get series new comer impressed konami even though didnt develop keeping dream alive
206072154,76561198985382216,278,33,1272,43,en,"Wife guy horror game (defo not lots of those around).  In all seriousness, amazing game all around.  Level design: this is where the game shines and brings most of its elements together. If you haven't played a Silent Hill game, think of it like a Resident Evil game (closest comparable example I can think of is RE2R). It's a lot about exploring paths and solving puzzles, all while threading through perilous paths and challenging encounters (all heightened by the spooky aspect of the game). Enemy placements never feel unfair (aside from a few challenging encounters towards the end, but they're meant to be hard), but do require situational awareness. Puzzles (and level progress) is always rewarding (it's never too cut and clear but neither too hard, while still requiring some fair brain power for some).  Story and themes: a refined version of the original (imo), and the original is well remembered for a reason. I can't really go into the story itself, but if you haven't played it, there are 2 questions that you should keep in mind: ""What is Silent Hill (and its purpose)?"" and ""Why are the present people here?"". It explores deep themes of psychology, while making good use of presentation through gameplay more so than cinematics (which makes it paying attention all the more rewarding, but it isn't the level of interpretation from Soulsborne games if you're worried). There's also some subtle choices the game never makes you aware of that dictate the end of the game (an important aspect is related to a key game mechanic, but it's up to you to guess), instead of having the obvious ""choose your ending"" options (although if you really don't want to screw yourself over you can always save at the end of the game, as there will be a ""choice"" before your final confrontation).  Gameplay: as previously mentioned, puzzles and map exploration are great (which is why I urge to not use guides, even when you struggle). The combat is probably the weak point of the game (although this doesn't mean it's bad). Melee never ever really changes throughout the game (you only need to learn a new enemy's attack pattern every so often), and it will most likely be your main recourse as standard enemies are pretty manageable and saving ammo for tough/boss encounters is vital. Gunplay is serviceable (standard third person shooting). However enemies are pretty fun to fight, and the diversity in how they attack you helps making combat fresh for every encounter (accentuated by the level design). Boss fights are also really great (one of which is probably amongst the best in terms of ""what makes a good horror game boss fight?""). While your offensive capabilities are ""simple"" how they are used for which enemies and which scenarios is what makes combat good.  Art direction: one of the best in horror games. The soundtrack and sound design never misses. The world and levels are scary as they are enthralling. The otherworld (and fogworld) are still one of the most unique horror aesthetics conceived. They manage to perfectly capture the feelings of ""you shouldn't be here"" and ""this place shouldn't exist"". The environments are filled with gloominess and hopelessness, with shards of hope.  The horror: excellent. The main emotion felt is ""uneasy"" with certain high tension scenarios. It never goes for the jumpscares, but rather heavily relies on its suspense and slow built-up for the majority of the game, which makes the tense scenarios even more impactful when they do actually happen. The first quarter of the game is mostly used to introduce its world and workings, while the last quarter is where they bump up the horror aspect.",1759787447,1759787447,True,1,0,0.5,False,False,wife guy horror game defo lot around seriousness amazing game around level design game shine brings element together havent played silent hill game think like resident evil game closest comparable example think rer lot exploring path solving puzzle threading perilous path challenging encounter heightened spooky aspect game enemy placement never feel unfair aside challenging encounter towards end theyre meant hard require situational awareness puzzle level progress always rewarding never cut clear neither hard still requiring fair brain power story theme refined version original imo original well remembered reason cant really go story havent played question keep mind silent hill purpose present people explores deep theme psychology making good use presentation gameplay cinematics make paying attention rewarding isnt level interpretation soulsborne game youre worried there also subtle choice game never make aware dictate end game important aspect related key game mechanic guess instead obvious choose ending option although really dont want screw always save end game choice final confrontation gameplay previously mentioned puzzle map exploration great urge use guide even struggle combat probably weak point game although doesnt mean bad melee never ever really change throughout game need learn new enemy attack pattern every often likely main recourse standard enemy pretty manageable saving ammo toughboss encounter vital gunplay serviceable standard third person shooting however enemy pretty fun fight diversity attack help making combat fresh every encounter accentuated level design bos fight also really great one probably amongst best term make good horror game bos fight offensive capability simple used enemy scenario make combat good art direction one best horror game soundtrack sound design never miss world level scary enthralling otherworld fogworld still one unique horror aesthetic conceived manage perfectly capture feeling shouldnt place shouldnt exist environment filled gloominess hopelessness shard hope horror excellent main emotion felt uneasy certain high tension scenario never go jumpscares rather heavily relies suspense slow builtup majority game make tense scenario even impactful actually happen first quarter game mostly used introduce world working last quarter bump horror aspect,wife guy horror game defo lot around seriousness amazing game around level design game shine brings element together havent played silent hill game think like resident evil game closest comparable example think rer lot exploring path solving puzzle threading perilous path challenging encounter heightened spooky aspect game enemy placement never feel unfair aside challenging encounter towards end theyre meant hard require situational awareness puzzle level progress always rewarding never cut clear neither hard still requiring fair brain power story theme refined version original imo original well remembered reason cannot really go story havent played question keep mind silent hill purpose present people explores deep theme psychology making good use presentation gameplay cinematics make paying attention rewarding isnt level interpretation soulsborne game youre worried there also subtle choice game never make aware dictate end game important aspect related key game mechanic guess instead obvious choose ending option although really do not want screw always save end game choice final confrontation gameplay previously mentioned puzzle map exploration great urge use guide even struggle combat probably weak point game although doesnt mean bad melee never ever really change throughout game need learn new enemy attack pattern every often likely main recourse standard enemy pretty manageable saving ammo toughboss encounter vital gunplay serviceable standard third person shooting however enemy pretty fun fight diversity attack help making combat fresh every encounter accentuated level design bos fight also really great one probably amongst best term make good horror game bos fight offensive capability simple used enemy scenario make combat good art direction one best horror game soundtrack sound design never miss world level scary enthralling otherworld fogworld still one unique horror aesthetic conceived manage perfectly capture feeling shouldnt place shouldnt exist environment filled gloominess hopelessness shard hope horror excellent main emotion felt uneasy certain high tension scenario never go jumpscares rather heavily relies suspense slow builtup majority game make tense scenario even impactful actually happen first quarter game mostly used introduce world working last quarter bump horror aspect
206070860,76561198058615779,0,29,1096,0,en,"The first Silent Hill I've played and I really enjoyed it. I did have to play it in shortish chunks over a few weeks because I found the atmosphere so oppressive and unsettling that I couldn't do longer sessions. I think that is a testament to how effective Bloober team was at creating an affecting experience. The audio design was a highlight for me, score and SFX included. The pulsing stingers that would play during otherwise quiet moments really instilled dread in me any time I thought I was safe. The combat SFX was especially crunchy and I really liked the sound design for all the weapons. If you like the core gameplay of RE games and don't mind something with much less levity I'd check this one out.",1759786029,1759786029,True,1,0,0.5,False,False,first silent hill ive played really enjoyed play shortish chunk week found atmosphere oppressive unsettling couldnt longer session think testament effective bloober team creating affecting experience audio design highlight score sfx included pulsing stinger would play otherwise quiet moment really instilled dread time thought safe combat sfx especially crunchy really liked sound design weapon like core gameplay game dont mind something much less levity id check one,first silent hill i have played really enjoyed play shortish chunk week found atmosphere oppressive unsettling couldnt longer session think testament effective bloober team creating affecting experience audio design highlight score sfx included pulsing stinger would play otherwise quiet moment really instilled dread time thought safe combat sfx especially crunchy really liked sound design weapon like core gameplay game do not mind something much less levity id check one
207764217,76561198104240828,0,3,1280,1200,en,"Scared the shit out of me while making me think about life, loss, and love.",1761623321,1761623321,True,2,0,0.5238095521926879,True,False,scared shit making think life loss love,scared shit making think life loss love
206633741,76561198000419821,0,30,1577,535,en,Great game but poor PC optimization,1760363405,1760363405,True,1,0,0.5185185670852661,True,False,great game poor pc optimization,great game poor pc optimization
206811928,76561197960584707,0,25,1099,0,en,Still one of the greatets horror games ever made.,1760562903,1760562903,True,0,0,0.5,True,False,still one greatets horror game ever made,still one greatets horror game ever made
206519798,76561199174088904,79,49,1384,0,en,James is actually hard to hate in this game. Fuck you Bloober.,1760252265,1760252265,True,0,0,0.5,True,False,james actually hard hate game fuck bloober,james actually hard hate game fuck bloober
206166895,76561198024124516,0,5,1271,0,en,"Amazing, the remake did the original justice",1759898056,1759898056,True,0,0,0.5,True,False,amazing remake original justice,amazing remake original justice
207748794,76561198325872685,0,5,1168,0,en,playing through the  toluca prison is kind of what going to walmart feels like,1761602926,1761602926,True,1,0,0.5172414183616638,True,False,playing toluca prison kind going walmart feel like,playing toluca prison kind going walmart feel like
206720546,76561199006673114,37,2,3374,205,en,"Such a good game, Can't wait to play Silent hill 1 and 3 remake",1760457418,1760457418,True,0,0,0.5,True,False,good game cant wait play silent hill remake,good game cannot wait play silent hill remake
206408427,76561198347061215,141,65,208,0,en,"this game is fun. i dont enjoy a lot of things, but one of the things i do enjoy is silent hill 2.",1760158953,1760158953,True,0,0,0.5,True,False,game fun dont enjoy lot thing one thing enjoy silent hill,game fun do not enjoy lot thing one thing enjoy silent hill
206140916,76561198323432181,559,23,1002,0,en,haven't even finished and it's so incredible and good. thank you,1759866357,1759866357,True,0,0,0.5,False,False,havent even finished incredible good thank,havent even finished incredible good thank
205642140,76561199304517549,59,8,4712,0,en,"Now I understand. The real reason I came to this town. I wonder what was I afraid of? Without you, Mary, I've got nothing...   Now we can be together.",1759347933,1759347933,True,1,0,0.5,True,False,understand real reason came town wonder afraid without mary ive got nothing together,understand real reason came town wonder afraid without mary i have got nothing together
206215335,76561198005482432,0,4,2643,0,en,"Yes. Definitely yes. Sorry, James, but you have to suffer.",1759954153,1759954153,True,1,0,0.525547444820404,True,False,yes definitely yes sorry james suffer,yes definitely yes sorry james suffer
206257047,76561198930005944,0,23,1620,0,en,"best horror game i've ever played, you should play it if you like horror",1760015002,1760015002,True,0,0,0.5,True,False,best horror game ive ever played play like horror,best horror game i have ever played play like horror
206005133,76561199138040044,0,7,1195,0,en,"Not to ragebait, but loop theory kinda...",1759716744,1759716744,True,0,0,0.5,True,False,ragebait loop theory kinda,ragebait loop theory kinda
205917321,76561199063279665,135,8,1094,0,en,nostalgic game. but not to worthed with the price.,1759638019,1759638019,True,0,0,0.5,True,False,nostalgic game worthed price,nostalgic game worthed price
207436059,76561198584648950,173,8,1312,1009,en,this game is peak remake culture. a total dogshit game,1761278610,1761278610,False,1,0,0.4697754681110382,False,False,game peak remake culture total dogshit game,game peak remake culture total dogshit game
206856388,76561198870620105,0,1,1024,287,en,This town is full of monsters. How can u sit there and eat pizza?,1760624481,1760624481,True,1,0,0.5172414183616638,False,False,town full monster u sit eat pizza,town full monster you sit eat pizza
206419072,76561198156034191,143,22,2356,521,en,great game but has lots of frame rate drops ;-;,1760169750,1760169750,True,0,0,0.5,False,False,great game lot frame rate drop,great game lot frame rate drop
205730360,76561199022406921,90,1,2870,0,en,"In my restless dreams, I see that town.  Silent Hill.  You promised me you'd take me there again someday. But you never did.  Well, I'm alone there now... In our 'special place'... Waiting for you...  Waiting for you to come to see me.  But you never do.  And so I wait, wrapped in my cocoon of pain and loneliness.  I know I've done a terrible thing to you. Something you'll never forgive me for.  I wish I could change that, but I can't.  I feel so pathetic and ugly laying here, waiting for you...  Every day I stare up at the cracks in the ceiling and all I can think about is how unfair it all is...  The doctor came today. He told me I could go home for a short stay.  It’s not that I'm getting better. It’s just that this may be my last chance...  I think you know what I mean...  Even so, I'm glad to be coming home. I've missed you terribly.  But I'm afraid, James. I'm afraid you don't really want me to come home.  Whenever you come see me, I can tell how hard it is on you...  I don't know if you hate me or pity me... Or maybe I just disgust you...  I'm sorry about that.  When I first learned that I was going to die, I just didn't want to accept it.  I was so angry all the time and I struck out at everyone I loved most. Especially you, James.  That's why I understand if you do hate me.  But I want you to know this, James.  I'll always love you.  Even though our life together had to end like this, I still wouldn't trade it for the world. We had some wonderful years together.  Well, this letter has gone on too long, so I'll say goodbye.  I told the nurse to give this to you after I'm gone.  That means that as you read this, I'm already dead.  I can't tell you to remember me, but I can't bear for you to forget me.  These last few years since I became ill... I'm so sorry for what I did to you, did to us...  You've given me so much and I haven't been able to return a single thing.  That's why I want you to live for yourself now. Do what's best for you, James.  James...  You made me happy.",1759447658,1759447658,True,0,0,0.5,True,False,restless dream see town silent hill promised youd take someday never well im alone special place waiting waiting come see never wait wrapped cocoon pain loneliness know ive done terrible thing something youll never forgive wish could change cant feel pathetic ugly laying waiting every day stare crack ceiling think unfair doctor came today told could go home short stay im getting better may last chance think know mean even im glad coming home ive missed terribly im afraid james im afraid dont really want come home whenever come see tell hard dont know hate pity maybe disgust im sorry first learned going die didnt want accept angry time struck everyone loved especially james thats understand hate want know james ill always love even though life together end like still wouldnt trade world wonderful year together well letter gone long ill say goodbye told nurse give im gone mean read im already dead cant tell remember cant bear forget last year since became ill im sorry u youve given much havent able return single thing thats want live whats best james james made happy,restless dream see town silent hill promised youd take someday never well i am alone special place waiting waiting come see never wait wrapped cocoon pain loneliness know i have done terrible thing something youll never forgive wish could change cannot feel pathetic ugly laying waiting every day stare crack ceiling think unfair doctor came today told could go home short stay i am getting better may last chance think know mean even i am glad coming home i have missed terribly i am afraid james i am afraid do not really want come home whenever come see tell hard do not know hate pity maybe disgust i am sorry first learned going die didnt want accept angry time struck everyone loved especially james thats understand hate want know james ill always love even though life together end like still wouldnt trade world wonderful year together well letter gone long ill say goodbye told nurse give i am gone mean read i am already dead cannot tell remember cannot bear forget last year since became ill i am sorry you youve given much havent able return single thing thats want live whats best james james made happy
207997034,76561199060896671,0,24,545,545,en,So boring. Cant bring myself to play it anymore.,1761861949,1761861949,False,0,0,0.4148148000240325,False,False,boring cant bring play anymore,boring cannot bring play anymore
207648145,76561199599541384,74,52,1589,806,en,"[h1]In my restless dreams, I see that town. [i]Silent Hill.[/i][/h1] [h2]Bloober Team promised they'd take me there again some day. And they did.[/h2]  I can't describe in words how happy I was when KONAMI announced the SILENT HILL 2 remake. This game holds a special place in my heart. I've played it a numerous amount of times and I was worried about the remake. Will they manage to bring the atmosphere, the aesthetics, the eeriness of the original SILENT HILL 2?   But when I started playing the game - I was surprised! They managed to capture everything and even improve upon the original. Unreal Engine 5 didn't destroy the design and art of SILENT HILL 2. The horror aspect was intact, sometimes I was spooked and even jumped out of my chair during the walkthrough.   The voice acting and scene composition are top-notch. They managed to modernize it without making it look out of place (e.g. METAL GEAR SOLID DELTA: SNAKE EATER). The character overhaul looks amazing as well, and personally, I prefer the remake versions over the originals.  But what about the sound design and music? Fear not, because Bloober Team brought the maestro Akira Yamaoka back and he (re)made the original soundtrack for the remake as well. Only the guy who created the music for the original game can outperform himself.  The only issue with this game is Unreal Engine 5, with it's constant traversal stutters, other than that, I have no complaints.  Overall, I liked the remake more than the original. Heck, I think it is better than the Resident Evil 2 remake, even though that is my personal opinion. If you are looking for an atmospheric psychological / survival horror experience, then SILENT HILL 2 is the answer for you. If you are a fan of SILENT HILL games, especially SILENT HILL 2 - IMMEDIATELY BUY IT, IT IS WORTH EVERY PENNY!  Bloober Team... You made me happy.",1761493652,1761502407,True,2,0,0.5185185670852661,True,False,hin restless dream see town isilent hillih hbloober team promised theyd take day didh cant describe word happy konami announced silent hill remake game hold special place heart ive played numerous amount time worried remake manage bring atmosphere aesthetic eeriness original silent hill started playing game surprised managed capture everything even improve upon original unreal engine didnt destroy design art silent hill horror aspect intact sometimes spooked even jumped chair walkthrough voice acting scene composition topnotch managed modernize without making look place eg metal gear solid delta snake eater character overhaul look amazing well personally prefer remake version original sound design music fear bloober team brought maestro akira yamaoka back remade original soundtrack remake well guy created music original game outperform issue game unreal engine constant traversal stutter complaint overall liked remake original heck think better resident evil remake even though personal opinion looking atmospheric psychological survival horror experience silent hill answer fan silent hill game especially silent hill immediately buy worth every penny bloober team made happy,hin restless dream see town isilent hillih hbloober team promised theyd take day didh cannot describe word happy konami announced silent hill remake game hold special place heart i have played numerous amount time worried remake manage bring atmosphere aesthetic eeriness original silent hill started playing game surprised managed capture everything even improve upon original unreal engine didnt destroy design art silent hill horror aspect intact sometimes spooked even jumped chair walkthrough voice acting scene composition topnotch managed modernize without making look place eg metal gear solid delta snake eater character overhaul look amazing well personally prefer remake version original sound design music fear bloober team brought maestro akira yamaoka back remade original soundtrack remake well guy created music original game outperform issue game unreal engine constant traversal stutter complaint overall liked remake original heck think better resident evil remake even though personal opinion looking atmospheric psychological survival horror experience silent hill answer fan silent hill game especially silent hill immediately buy worth every penny bloober team made happy
206650586,76561198880630191,230,29,1511,0,en,playing this game with a friend and drinking at the same time is goated,1760377511,1760377511,True,0,0,0.5,True,False,playing game friend drinking time goated,playing game friend drinking time goated
206285919,76561197985825413,196,27,1108,0,en,just a proper remake of one of the best games ever made  nothing to see here,1760040112,1760040112,True,0,0,0.5,False,False,proper remake one best game ever made nothing see,proper remake one best game ever made nothing see
205653504,76561198400083834,49,2,1316,0,en,Best game I've ever played. Never had a game that gave me chills like this one did.,1759361140,1759361278,True,0,0,0.5,True,False,best game ive ever played never game gave chill like one,best game i have ever played never game gave chill like one
206896619,76561199229758454,0,7,1504,151,en,The only way I can describe how I feel about Silent Hill 2 is the same way Jake felt when he ate his time sandwich,1760666307,1760666307,True,1,0,0.5238095521926879,True,False,way describe feel silent hill way jake felt ate time sandwich,way describe feel silent hill way jake felt ate time sandwich
205835460,76561199070226171,0,3,819,0,en,RE4 and this Fav game of all time story to good best of all time,1759563707,1759563707,True,1,0,0.5238095521926879,True,False,fav game time story good best time,fav game time story good best time
206195327,76561198066703246,313,6,2309,588,en,man kills wife and suffers the simulator.,1759935214,1759935214,True,1,0,0.504587173461914,False,False,man kill wife suffers simulator,man kill wife suffers simulator
207869978,76561199425489388,154,12,236,0,en,60 bucks for paranoia if your willing to buy this game.,1761742734,1761742861,True,0,0,0.5,True,False,buck paranoia willing buy game,buck paranoia willing buy game
206821497,76561198157017688,0,4,2152,0,en,One of the best have you seen my wife simulators there is.  ,1760575028,1760575028,True,0,0,0.5,False,False,one best seen wife simulator,one best seen wife simulator
205786365,76561199052210554,143,15,3626,0,en,"In my restless dreams, I see that town. Silent Hill.",1759510612,1759510612,True,1,0,0.5238095521926879,True,False,restless dream see town silent hill,restless dream see town silent hill
207084522,76561199687992734,0,2,1483,0,en,"sick game, insane lore",1760874083,1760874083,True,0,0,0.5,True,False,sick game insane lore,sick game insane lore
206808607,76561197970344745,0,12,1963,0,en,still the best silent hill over 2 decades later,1760559568,1760559568,True,0,0,0.5,True,False,still best silent hill decade later,still best silent hill decade later
